conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1890396878115680547,Fri Feb 14 13:45:12 +0000 2025,0,Pelaksanaan buyback &amp; jumlah keseluruhan saham treasuri yang akan dimiliki $BBRI tidak akan melebihi 10% dari jumlah modal yang ditempatkan. Buyback dapat dilaksanakan melalui transaksi di Bursa Efek maupun di luar Bursa Efek. [2/3] https://t.co/ZlOLxrMOzd,1890396880967721388,https://pbs.twimg.com/media/GjwEdzPaEAAk3bV.jpg,LumbungSaham,in,,0,1,0,https://x.com/LumbungSaham/status/1890396880967721388,1079319056761507840,LumbungSaham
1890396878115680547,Fri Feb 14 13:45:12 +0000 2025,0,PT Bank Rakyat Indonesia (Persero) Tbk (BBRI) berencana melakukan pembelian kembali saham (buyback) dengan nilai sebesar-besarnya Rp3.000.000.000.000. Sumber dana atas pelaksanaan buyback $BBRI akan menggunakan kas internal. [1/3] https://t.co/5C2qNdHEsF,1890396878115680547,https://pbs.twimg.com/media/GjwBd3macAE2gwr.jpg,,in,,0,1,0,https://x.com/LumbungSaham/status/1890396878115680547,1079319056761507840,LumbungSaham
1890387916192367052,Fri Feb 14 13:11:30 +0000 2025,0,@civtten_ Nek aku kok luih pingin saham BBRI ,1890388400064078050,,civtten_,in,planet namex,0,0,0,https://x.com/rahmadwibawa19/status/1890388400064078050,1343009843024523266,rahmadwibawa19
1890318865063665668,Fri Feb 14 11:57:03 +0000 2025,0,@vdyskie fundamental sama teknikal udah gangaruh ama bbri,1890369664263266654,,vdyskie,in,biskre,0,1,0,https://x.com/bil_pabloo/status/1890369664263266654,1853869446,bil_pabloo
1890368522485628973,Fri Feb 14 11:52:31 +0000 2025,0,$BBRI Menyala lagi asing bawa pulang 800M masih setia nunggu harga 3500an https://t.co/s5ZyVTujXN,1890368522485628973,https://pbs.twimg.com/media/GjvwHt6acAEq13A.jpg,,in,,0,0,0,https://x.com/moch_ridwaan77/status/1890368522485628973,569913866,moch_ridwaan77
1890367285853880408,Fri Feb 14 11:47:36 +0000 2025,1,Sepertinya Ritelnya pada jualan Saham2 lain di Porto demi nyangkut lebih dalam di BBRI ini. CKCKCKC. SULIT SULIT.,1890367285853880408,,,in,Indonesia,0,0,0,https://x.com/kuahcotoenak/status/1890367285853880408,1181587970698039296,kuahcotoenak
1890356805038936484,Fri Feb 14 11:35:12 +0000 2025,0,Ini Analisa Dukun Pergerakan BBRI pekan depan. Naik pelan2 trus boom breakdown support. Nah naik pelan2nya ini penting agar indeks kita gak keberatan beberapa hari. https://t.co/tyN7jrRWqI,1890364164645728485,https://pbs.twimg.com/media/Gjvr8uLboAADV50.png,kuahcotoenak,in,Indonesia,0,0,0,https://x.com/kuahcotoenak/status/1890364164645728485,1181587970698039296,kuahcotoenak
1890356805038936484,Fri Feb 14 11:05:58 +0000 2025,6,Big Boy jangan dilawan kawand. Ritel BBRI kok yah gak belajar2 sih. Target Dukun selanjutnya Pak KC. BBRI OTW 3.200. SEMANGAT MAKIN NYANGKUT RITEL INDONESIA. https://t.co/2SPf1Yy69l,1890356805038936484,https://pbs.twimg.com/media/GjvlRwdbAAAtSgd.png,,in,Indonesia,1,2,0,https://x.com/kuahcotoenak/status/1890356805038936484,1181587970698039296,kuahcotoenak
1890356420345753962,Fri Feb 14 11:04:26 +0000 2025,0,Hai Ges target Lower High untuk ISSI. Perhatikan arah panahnya. Mirip dengan BBRI waktu dulu Pak KC posting di dalam channel. Naik pelan2 begitu turun langsung boom. https://t.co/kU2uJBH9uq,1890356420345753962,https://pbs.twimg.com/media/Gjvk9bAa4AAwR_X.png,,in,Indonesia,1,1,0,https://x.com/kuahcotoenak/status/1890356420345753962,1181587970698039296,kuahcotoenak
1890347862350782722,Fri Feb 14 10:30:26 +0000 2025,0,Menyangkutkan diri di BBRI,1890347862350782722,,,in,,0,0,0,https://x.com/patiladen/status/1890347862350782722,1874480983053160448,patiladen
1890255139925262713,Fri Feb 14 10:20:36 +0000 2025,0,@SekuritasBahana 167.3 milyar lagi hari ini net buy BBRI mantap DX ,1890345391582773304,,SekuritasBahana,in,Indonesia,0,0,0,https://x.com/sikecilmarmut/status/1890345391582773304,980155441597464576,sikecilmarmut
1890324499469410749,Fri Feb 14 08:57:35 +0000 2025,0,bbri r u ok?,1890324499469410749,,,in,"West Carrollton City, OH",0,0,0,https://x.com/rashitfy/status/1890324499469410749,1850867005,rashitfy
1890319881691697223,Fri Feb 14 08:54:50 +0000 2025,0,@marcellin0__ Saham BBRI,1890323807849545789,,marcellin0__,in,,0,0,0,https://x.com/merakuni/status/1890323807849545789,1116603413200957440,merakuni
1890322589001654586,Fri Feb 14 08:50:00 +0000 2025,0,BRI (BBRI) Masuk Jajaran Perusahaan Elite di Asia-Pasifik 2025 https://t.co/wsjII1SfIs,1890322589001654586,,,in,Jakarta Capital Region,1,0,1,https://x.com/idx_channel/status/1890322589001654586,4755284968,idx_channel
1890320278258901352,Fri Feb 14 08:40:49 +0000 2025,0,Lg antri disupportnya BBRI nih. Dpt ga ya? ,1890320278258901352,,,in,"Makassar, Indonesia",0,0,0,https://x.com/stefhanzliempo/status/1890320278258901352,151751828,stefhanzliempo
1890318865063665668,Fri Feb 14 08:35:12 +0000 2025,0,wallahi bbri astagfirullah,1890318865063665668,,,in,biskre,0,2,0,https://x.com/bil_pabloo/status/1890318865063665668,1853869446,bil_pabloo
1890305924876689429,Fri Feb 14 07:43:47 +0000 2025,0,BBRI masih nyungsep aja.,1890305924876689429,,,in,Jakarta,0,1,0,https://x.com/Goestono/status/1890305924876689429,54493591,Goestono
1890301971493785856,Fri Feb 14 07:28:04 +0000 2025,0,Permisi kemarin siapa yang bilang ya $BBRI 38xx tidak datang 2 kali? https://t.co/8FjIfyGKGL,1890301971493785856,https://pbs.twimg.com/media/GjuzoCTbgAAtGPW.jpg,,in,,0,0,0,https://x.com/HoshinoStar17/status/1890301971493785856,1394882614217957377,HoshinoStar17
1890299028161925473,Fri Feb 14 07:16:23 +0000 2025,0,Nunggu bbri di 3800...,1890299028161925473,,,in,Sambas,0,0,0,https://x.com/marvelle_danny/status/1890299028161925473,2458124804,marvelle_danny
1890295089341305174,Fri Feb 14 07:00:43 +0000 2025,0,bbri mau dibuyback dibanting dulu yak,1890295089341305174,,,in,miller’ planet,0,0,0,https://x.com/hamdanabdl/status/1890295089341305174,155473258,hamdanabdl
1890290622499885245,Fri Feb 14 06:42:58 +0000 2025,0,Hold $BBRI setahun malah minus 22% kowcakkkk masih gua tahan ini.,1890290622499885245,,,in,"Bandar Lampung, Lampung",0,0,0,https://x.com/rwwbenn/status/1890290622499885245,103786896,rwwbenn
1890285781840978417,Fri Feb 14 06:23:44 +0000 2025,7,kemarin senyumin nyangkuters $BBRI sekarang ngerasain jadi nyangkuters $BBCA Karma is real wkwkwkkk,1890285781840978417,,,in,Lawang 1000,0,2,0,https://x.com/tissuebekass/status/1890285781840978417,1544503012861034496,tissuebekass
1890278069396730265,Fri Feb 14 05:53:06 +0000 2025,1,BBRI kalo masih jebol mending jualan terigu aja kocak https://t.co/XAqbjzRpsl,1890278069396730265,https://pbs.twimg.com/media/Gjud2M5bwAAHvCY.png,,in,,1,0,0,https://x.com/12ozblackcoffee/status/1890278069396730265,1462596818223525893,12ozblackcoffee
1890033647287468156,Fri Feb 14 05:51:23 +0000 2025,0,@utdfocusid PTRO BBRI BBCA IDF,1890277638062870552,,utdfocusid,in,Free york !,0,0,0,https://x.com/Roajis/status/1890277638062870552,1687980603143303168,Roajis
1890275115289678127,Fri Feb 14 05:41:21 +0000 2025,0,BBRI Diskon Lagi Dividen Gede hingga Dibilang Begini https://t.co/sv3h1e21XB via @InvestorID,1890275115289678127,,,in,"Jakarta, Indonesia",0,0,0,https://x.com/InvestorID/status/1890275115289678127,238091066,InvestorID
1890033647287468156,Fri Feb 14 05:35:36 +0000 2025,0,@utdfocusid BBRI,1890273665339752919,,utdfocusid,in,,0,0,0,https://x.com/TitusYory/status/1890273665339752919,1263657778259693569,TitusYory
1890271515285033172,Fri Feb 14 05:27:03 +0000 2025,0,Masuk BBRI sekarang aman gak ya...harganya murce,1890271515285033172,,,in,21+,0,0,0,https://x.com/hanibaniessy/status/1890271515285033172,1377569963926417409,hanibaniessy
1890264657967169814,Fri Feb 14 04:59:48 +0000 2025,0,BBRI jebolll di bawah 3900 Sikaatt dongg,1890264657967169814,,,in,Banjarmasin,0,0,0,https://x.com/marrriiana/status/1890264657967169814,125203290,marrriiana
1890264140591337477,Fri Feb 14 04:57:45 +0000 2025,3,kemarin $TLKM hari ini $BBRI investor hilang trust; satu per satu mulai lepas lembar saham yg dimilikinya,1890264140591337477,,,in,medan,0,0,0,https://x.com/WOLF_of_IHSG/status/1890264140591337477,1509144342480498691,WOLF_of_IHSG
1890249497118478818,Fri Feb 14 04:50:46 +0000 2025,0,@valentrywandi bbri ini bisa rebound ga si ambles dari supportnya mulu perasaan aowkwk,1890262383161204913,,valentrywandi,in,,0,0,0,https://x.com/stocksxbro/status/1890262383161204913,2590986276,stocksxbro
1890254356425179441,Fri Feb 14 04:18:52 +0000 2025,3,bbri dah dibawah 3900 weww ,1890254356425179441,,,in,"Sleman, Yogyakarta",0,1,0,https://x.com/ndrestaa/status/1890254356425179441,551698733,ndrestaa
1890249497118478818,Fri Feb 14 03:59:33 +0000 2025,3,lewat jir stress $BBRI https://t.co/CMU8pO4diL,1890249497118478818,https://pbs.twimg.com/media/GjuD3kRacAcK85k.png,,in,Jakarta,1,3,0,https://x.com/valentrywandi/status/1890249497118478818,1856307579502374914,valentrywandi
1890246973875511381,Fri Feb 14 03:49:32 +0000 2025,0,STOP !!! Bandar mainkan BBRI @prabowo,1890246973875511381,,,in,,1,0,0,https://x.com/pacmantraders/status/1890246973875511381,1188311203988131842,pacmantraders
1890246922071671280,Fri Feb 14 03:49:19 +0000 2025,0,BBRI mau bagi dividen minimal 80% dari laba ini apa ga mending dipake buyback aja? Itu kalo emang peduli sama investornya ya.,1890246922071671280,,,in,"Boston, MA",0,0,0,https://x.com/horizonyield/status/1890246922071671280,2847012252,horizonyield
1890245727433158888,Fri Feb 14 03:44:35 +0000 2025,5,$BBRI BRI = Bank Rakyat Indonesia Mencerminkan kondisi rakyatnya: nyungsep https://t.co/mXzKXWipRs,1890245727433158888,https://pbs.twimg.com/media/GjuAd27bYAA6IPT.jpg,,in,"Okinawa-ken, Japan",0,0,1,https://x.com/ndrosubiyanto/status/1890245727433158888,34588976,ndrosubiyanto
1890241725106647321,Fri Feb 14 03:28:40 +0000 2025,1,Gilak bbri di 3000an,1890241725106647321,,,in,,0,1,0,https://x.com/celenganrinduh/status/1890241725106647321,285936439,celenganrinduh
1890241618965602790,Fri Feb 14 03:28:15 +0000 2025,1,Iseng naruh posisi kaget ada notif match wkwk Kirain $BBRI ga bakal jebol 3900 taunya jebol jg. Serem jg euy https://t.co/wiBRfGCOGf,1890241618965602790,https://pbs.twimg.com/media/Gjt8vCma4AAU7sW.jpg,,in,Jupiter,0,0,0,https://x.com/allvaanisa/status/1890241618965602790,1568437669436477440,allvaanisa
1890234717590728810,Fri Feb 14 03:00:50 +0000 2025,0,Buset bbri dibawah 4000 lagi,1890234717590728810,,,in,,0,0,0,https://x.com/neferpitou698/status/1890234717590728810,1617741248143687680,neferpitou698
1890233266038554956,Fri Feb 14 02:55:04 +0000 2025,0,PERFORMA LABA BIG BANKS TAHUN 2024 BBRI Rp60 15 T BMRI Rp55 78 T BBCA Rp54 8 T BBNI Rp21 5 T BRI masih mencatatkan diri sebagai bank dengan laba terbesar sepanjang 2024,1890233266038554956,,,in,,0,0,0,https://x.com/Alpha_investasi/status/1890233266038554956,1453693726153330691,Alpha_investasi
1890230397138792546,Fri Feb 14 02:43:40 +0000 2025,0,Pengumuman RUPST BRI (BBRI) Mundur Jadi 24 Maret 2025 https://t.co/OMaoQd2Wu8,1890230397138792546,,,in,Jakarta Capital Region,0,0,0,https://x.com/idx_channel/status/1890230397138792546,4755284968,idx_channel
1890033647287468156,Fri Feb 14 02:26:26 +0000 2025,0,@utdfocusid bca bbri,1890226063239966797,,utdfocusid,in,,0,0,0,https://x.com/berakbatu18/status/1890226063239966797,1771197067526033408,berakbatu18
1890222684677804385,Fri Feb 14 02:24:53 +0000 2025,1,@saptaipb Naive analysis BBRI respresentatifnya masyarakat mid-low dan g ada growth krn memang daya mereka beli sedang turun.,1890225670309179414,,saptaipb,in,,0,0,0,https://x.com/satya_gian/status/1890225670309179414,67852339,satya_gian
1890215986550423631,Fri Feb 14 01:46:24 +0000 2025,0, BBRI Targetkan Kredit UMKM Tumbuh 7-9% di 2025! Kredit UMKM BBRI capai Rp1.110 37 T di 2024! Bank ini optimistis tetap tumbuh stabil di tahun depan. Apakah ini sinyal positif bagi investor? https://t.co/8zYYU1g7T6 #BBRI #Saham #Investasi #UMKM https://t.co/WY5DhgY8kb,1890215986550423631,https://pbs.twimg.com/media/GjtlZSLbUAAQ7W2.jpg,,in,Jakarta,0,0,0,https://x.com/BursaNusantara/status/1890215986550423631,1869760512575389697,BursaNusantara
1890202187013451802,Fri Feb 14 00:51:34 +0000 2025,0,BBRI Punya Update Ini https://t.co/fi436OI9LC via @InvestorID,1890202187013451802,,,in,"Jakarta, Indonesia",0,0,0,https://x.com/InvestorID/status/1890202187013451802,238091066,InvestorID
1890201906297155720,Fri Feb 14 00:50:27 +0000 2025,0,BERITA POPULER: Target Harga TLKM Terbaru hingga Saham BRI (BBRI) Seksi https://t.co/RcdlibsQLm via @InvestorID,1890201906297155720,,,in,"Jakarta, Indonesia",0,0,0,https://x.com/InvestorID/status/1890201906297155720,238091066,InvestorID
1889957986254373164,Fri Feb 14 00:15:13 +0000 2025,0,@risfiawandanang @Saham_fess Gak ada yang gak mungkin. Intinya jgn denial kyk kebanyakan mayoritas holder bbri yang bilang ga mungkin bbri 4K nya jebol. ,1890193040603845096,,risfiawandanang,in,Indonesia,0,0,0,https://x.com/procheezz/status/1890193040603845096,1627982213617950721,procheezz
1890191169998741741,Fri Feb 14 00:07:47 +0000 2025,1,JAKARTA - PT Bank Rakyat Indonesia (BBRI) menargetkan pertumbuhan kredit di kisaran 7-9% pada tahun 2025 sejalan dengan komitmen perusahaan dalam mendukung sektor UMKM. Baca selengkapnya: https://t.co/vkWUUZtBfU https://t.co/uudnXUiZvE,1890191169998741741,https://pbs.twimg.com/media/GjtO03gaEAAdDCS.jpg,,in,Indonesia,0,0,0,https://x.com/IDNFinancials/status/1890191169998741741,539575639,IDNFinancials
