conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1893990494751150233,Mon Feb 24 13:29:59 +0000 2025,0,@Saham_fess loh aku malah baru nyicil 2 lot lagi di $BBRI ,1894016927489479106,,Saham_fess,in,Amerika Latin,0,0,0,https://x.com/bulanmemancar/status/1894016927489479106,1130190590438567937,bulanmemancar
1893919981404029343,Mon Feb 24 13:29:22 +0000 2025,3,@juarakelasuajy @JhonSitorus_18 bang bbri dah turun diatas 10% ytd market indo emang lagi ga sehat kok,1894016774347067760,,juarakelasuajy,in,,0,1,0,https://x.com/atmikaw_chii/status/1894016774347067760,752852268,atmikaw_chii
1894015054284009594,Mon Feb 24 13:22:32 +0000 2025,0,Yo ya estuve en estos juegooss,1894015054284009594,,,es,Sunsun🍯,0,0,0,https://x.com/_bbri/status/1894015054284009594,624825620,_bbri
1894014224965239146,Mon Feb 24 13:19:14 +0000 2025,0,kok ada org yg nyangkut di bbri,1894014224965239146,,,in,ocean,0,0,0,https://x.com/cpmilktea/status/1894014224965239146,1250297228192702464,cpmilktea
1894012316770800064,Mon Feb 24 13:11:40 +0000 2025,0,Recomiendo saltarse ese evento canónico,1894012316770800064,,,es,Sunsun🍯,0,0,0,https://x.com/_bbri/status/1894012316770800064,624825620,_bbri
1893870411785318527,Mon Feb 24 13:11:08 +0000 2025,0,@22per7sehan Minim cash nyangkut di BBRI wkwk,1894012185837510996,,22per7sehan,in,,0,1,0,https://x.com/jalmisehat/status/1894012185837510996,1245036820003315714,jalmisehat
1894012125053378670,Mon Feb 24 13:10:54 +0000 2025,0,kira2 saham bbri yg gk seberapa sy punya ini mending diambil trus buat bli kartu pokemon ap egk,1894012125053378670,,,in,"St. Gallen, Switzerland",0,0,0,https://x.com/balabetdil/status/1894012125053378670,1003817482623148033,balabetdil
1893990494751150233,Mon Feb 24 13:10:51 +0000 2025,0,@Saham_fess Dari Top 3 gua 2 nya itu bbri sama bmri :(,1894012113125093427,,Saham_fess,in,,0,0,0,https://x.com/richzihann/status/1894012113125093427,1333725180783312898,richzihann
1893990494751150233,Mon Feb 24 13:06:38 +0000 2025,0,@Saham_fess Setia menunggu BBRI 2500 ,1894011051429265738,,Saham_fess,in,,0,0,0,https://x.com/the_unlimited17/status/1894011051429265738,1783444386862571520,the_unlimited17
1893987678917382445,Mon Feb 24 12:45:28 +0000 2025,0,@ApestorNyangkut Parah sih. Kalo beneran sih OJK bener2 dilangkahi banget. Tapi bisa aja ngelesnya buat modal awal yg cuma 1x itu. Gua rasa ada informasi yg kurang pas deh soal laba konsol BUMN yg 304 triliun itu yg sebenernya ada minority interestnya. BBRI 3.600 bukan tidak mungkin,1894005725950570852,,ApestorNyangkut,in,Indonesia,0,1,0,https://x.com/darma_lix/status/1894005725950570852,1641611852315787264,darma_lix
1894003835863003429,Mon Feb 24 12:37:58 +0000 2025,2,Oke diluar kripto tapi gw rasa ini masih sangat relevan untuk gw bawa disini as an investment opportunity. $BBRI turun -42% di tengah ekonomi yang relatif stabil tanpa ada resesi dengan laba dan pendapatan yang terus naik setiap tahunnya. Sampai berjumpa dalam 6 bulan. https://t.co/IybJeRTigH,1894003835863003429,https://pbs.twimg.com/media/GkjZ0okWkAED0B5.jpg,,in,Indonesia,0,0,0,https://x.com/MasAnbu_/status/1894003835863003429,1892439127246983170,MasAnbu_
1894003317375943159,Mon Feb 24 12:35:54 +0000 2025,0,Oke karena ada pemindahan masal ke bca bbri bbni bmri jual aja pindah ke bbca ,1894003317375943159,,,in,Hi,0,0,0,https://x.com/kejublender/status/1894003317375943159,1467827060127059969,kejublender
1893987678917382445,Mon Feb 24 12:29:59 +0000 2025,0,@ApestorNyangkut Campur2 sih Om. Tapi tetep ngandelin BBRI BMRI buat top contributornya. https://t.co/PicDiGV7Mq Masalahnya DPR mereka ga yg kecil kan (80 dan 60 persen).,1894001828158664787,,ApestorNyangkut,in,Indonesia,0,1,0,https://x.com/darma_lix/status/1894001828158664787,1641611852315787264,darma_lix
1893919981404029343,Mon Feb 24 12:26:41 +0000 2025,15,@JhonSitorus_18 Cukup setuju. Mngkin efek lebih gedenya bisa diliat dari kemarin juga waktu ada desas desus pembuatan danantara. Kalau dilihat dari time frame 1-2 minggu ke belakang mungkin ada sedikit jawaban kalau BMRI BBRI Atau BBNI anjlok Ini adalah momen ketika berita Danantara anget https://t.co/tFl9tLAQda,1894000997472534560,https://pbs.twimg.com/media/GkjX3LjbkAAUPtp.jpg,JhonSitorus_18,in,"Yogyakarta, Indonesia",3,2,4,https://x.com/juarakelasuajy/status/1894000997472534560,935281660169302021,juarakelasuajy
1893650822543651305,Mon Feb 24 12:19:04 +0000 2025,1,@sous_mj おめでとうー,1893999081648779308,,sous_mj,ja,大阪,0,1,0,https://x.com/0RsSMPhbgBbriXV/status/1893999081648779308,749247611224203264,0RsSMPhbgBbriXV
1893990494751150233,Mon Feb 24 12:18:54 +0000 2025,0,@onlyhumon @Saham_fess Bener makin banyak retail yg nampung makin baik jaga kemurnian saham BBRI jauhkan dari bandar,1893999040762687557,,onlyhumon,in,,0,0,0,https://x.com/fx_raptor/status/1893999040762687557,482871306,fx_raptor
1893919981404029343,Mon Feb 24 12:16:17 +0000 2025,90,@JhonSitorus_18 Gw benci banget sama Danantara tapi framing ini ga se-100% itu juga. Cmiiw BUMN yang masuk top 10 IHSG by mkt. cap itu cuma 4 (ada $bmri $bbni $tlkm and $bbri). 4 ini pun gaada penurunan dibawah 2% hari ini IHSG akhir akhir ini turun karena Salah pemerintah juga tapi https://t.co/d0YocLAkVs,1893998382923821269,https://pbs.twimg.com/media/GkjVfKOa4AA-h4x.jpg,JhonSitorus_18,in,"Yogyakarta, Indonesia",0,7,11,https://x.com/juarakelasuajy/status/1893998382923821269,935281660169302021,juarakelasuajy
1893998314770571620,Mon Feb 24 12:16:01 +0000 2025,1,$BBRI kynya doble bottom. Beberapa Fund besar mulai masuk. Semoga tertahan 3800,1893998314770571620,,,in,,0,2,0,https://x.com/Gieehad/status/1893998314770571620,1034308064,Gieehad
1893990494751150233,Mon Feb 24 12:10:21 +0000 2025,2,@Saham_fess jangankan bbri bigbank semua saya hold meskipun harap harap cemas. selama blm cl minusmu masih diangan angan saja,1893996889621631384,,Saham_fess,in,"Yogyakarta, Indonesia",0,0,0,https://x.com/bayjeengan/status/1893996889621631384,1238667806,bayjeengan
1893996198765158698,Mon Feb 24 12:07:37 +0000 2025,0,Indeks negara lain juga sama. Bbri pgeo hari ini hijau cukup menjanjikan.,1893996198765158698,,,in,Canberra,0,0,0,https://x.com/ZknBoy/status/1893996198765158698,618214597,ZknBoy
1893995546521612379,Mon Feb 24 12:05:01 +0000 2025,1,BBRI KAEF JSMR PTBA TINS ANTM. sell semua. Walaupun gak berpengaruh banyak ini salah satu protes gua kepada presiden Prabowo yang sudah mulai proyek danantara. Gua yakin kedepannya pasti jadi ladang korupsi.,1893995546521612379,,,in,,0,0,0,https://x.com/tfkwlyptr/status/1893995546521612379,1854719175815839747,tfkwlyptr
1893859907792965888,Mon Feb 24 12:01:54 +0000 2025,0,@jackjackparrr IHSG mengalami down trend BBRI koreksi 26% dlm 6 bulan terakhir. sepertinya investor tidak percaya. Kita tidak bisa marah sebelum ada kejadian ( korupsi/ Miss management). Jika melihat track record pemerintah sering gagal dlm pengelolaan keuangan. Smga tdk trjd lgi,1893994760857157668,,jackjackparrr,in,,0,0,0,https://x.com/gerry_wuryanto/status/1893994760857157668,1624938938820620288,gerry_wuryanto
1893993198537629781,Mon Feb 24 11:55:41 +0000 2025,0,IHSG akhir akhir ini mengalami down trend. BBRI dalam 6 bulan terakhir mengalami koreksi 26%. Respon para investor begitu negatif. semoga ini bukan karena #Danantara,1893993198537629781,,,in,,0,0,0,https://x.com/gerry_wuryanto/status/1893993198537629781,1624938938820620288,gerry_wuryanto
1893990494751150233,Mon Feb 24 11:55:35 +0000 2025,0,@Saham_fess BBRI dah sideways kok itu selama support 3800 gak jebol harusnya aman. Pantau aja,1893993173568868534,,Saham_fess,in,★,0,0,0,https://x.com/bobsby/status/1893993173568868534,912536264405954560,bobsby
1893990494751150233,Mon Feb 24 11:44:57 +0000 2025,229,shm! buat yg terlanjur nyangkut di bbri terus sekarang ada danantara enaknya gimana ya? cutloss atau hold aja? jujur gw gak yakin sama danantara :(,1893990494751150233,,,in,Sukses Finansial,15,73,14,https://x.com/Saham_fess/status/1893990494751150233,1336580251493646343,Saham_fess
1893962206485815409,Mon Feb 24 11:39:03 +0000 2025,0,@ekokuntadhi1 Berjatuhan ya karena market aja apa hubungan ama danantara. Kalau dilihat hari ini saja saat pengumuman danantara Tuh BBRI PGAS naek,1893989013049983182,,ekokuntadhi1,in,,0,0,0,https://x.com/paxpux/status/1893989013049983182,1746719914289963008,paxpux
1893987529902473728,Mon Feb 24 11:33:12 +0000 2025,0,Ketujuh BUMN tersebut menyumbang Rp81 7 triliun atau 95 55 persen dari total dividen BUMN yang masuk dalam pos Penerimaan Negara Bukan Pajak (PNBP). sumber: (@idx_channel) #MNCSekuritas #MotionTrade #SAHAM #DANANTARA #BUMN #INVESTASI #NEWS #EMITEN #TLKM #BMRI #BBNI #BBRI,1893987536906682873,,MNCSekuritas,in,Indonesia,0,0,0,https://x.com/MNCSekuritas/status/1893987536906682873,2349339355,MNCSekuritas
1893986796196769845,Mon Feb 24 11:30:15 +0000 2025,1,Aduh Danantara bikin saham BBRI gue minus aja deh ,1893986796196769845,,,in,"New Orleans, LA",0,1,0,https://x.com/dizdle/status/1893986796196769845,2952522368,dizdle
1893903956742434844,Mon Feb 24 11:22:09 +0000 2025,1,@dnewells16 Mala y puta,1893984759576998176,,dnewells16,es,"Rosario, Argentina",0,1,0,https://x.com/bbri__22/status/1893984759576998176,1618316964941684775,bbri__22
1893980328399655015,Mon Feb 24 11:04:33 +0000 2025,0,Sp 24/2 : 1. Bris bbri lsip msky. 2. Simp pgas fwct dooh.,1893980328399655015,,,in,Jakarta Capital Region,0,0,0,https://x.com/belijualsaham/status/1893980328399655015,913640482537742337,belijualsaham
1893972185708187716,Mon Feb 24 10:32:12 +0000 2025,0,Good time untuk melepas saham BBRI dan totally cabut dri BUMN,1893972185708187716,,,in,,0,0,0,https://x.com/Azeotropical/status/1893972185708187716,869306957181501441,Azeotropical
1893968421815271548,Mon Feb 24 10:17:14 +0000 2025,0, 24/2/25 $BBCA ↓0 83%/d -75 00 Max 0 84% (100 00) 8.875 00-8.975 00 $BMRI ↓0 99%/d -50 00 Max 1 20% (95 00) 4.980 00-5.075 00 $BBNI ↓0 33%/d -100 00 Max 2 55% (120 00) 4.200 00-4.320 00 $BBRI ↑0 77%/d +30 00 Max 1 53% (70 00) 3.870 00-3.940 00 #idx #bank #idr,1893968421815271548,,,fr,Indonesia ,0,0,0,https://x.com/JuniarArdian3/status/1893968421815271548,1574320824718626816,JuniarArdian3
1893875005164847605,Mon Feb 24 10:07:44 +0000 2025,0,@Metro_TV Saham BBRI langsung nyungsep dalem,1893966028587020600,,Metro_TV,in,,0,0,0,https://x.com/prabowow_/status/1893966028587020600,882454974,prabowow_
1893960784570429880,Mon Feb 24 09:46:53 +0000 2025,2,ihsg himbara makin kyk gorengan kecuali bbri,1893960784570429880,,,in,,0,0,0,https://x.com/kulitjeruklemon/status/1893960784570429880,1047918795220631552,kulitjeruklemon
1893951571433852977,Mon Feb 24 09:10:17 +0000 2025,7,Ini sudah dilakukan oleh Mas Asing di BBRI. Mau kamu aliran mana pun. Semuanya kena. Setiap Support berhasil jadi tempat jualan Big Boy BBRI. Bukan kah yang ikut Big Player juga bisa kena prank? Jadi sama aja. Itu kenapa ada ilmu bernama Risk Management.,1893951571433852977,,,in,Indonesia,0,2,0,https://x.com/kuahcotoenak/status/1893951571433852977,1181587970698039296,kuahcotoenak
1893951424918090238,Mon Feb 24 09:09:42 +0000 2025,0,Me hizo transportar a tantos recuerdos,1893951424918090238,,,es,"Rosario, Argentina",0,0,0,https://x.com/bbri__22/status/1893951424918090238,1618316964941684775,bbri__22
1893943581812969544,Mon Feb 24 08:38:32 +0000 2025,0,🇮🇩Danantara bakal invest sekitar $20 miliar dalam lebih dari 20 proyek dalam berbagai sektor. All eyes on $BMRI $BBNI $BBRI $TLKM https://t.co/rNZE9u3aji,1893943581812969544,,,in,Indonesia,0,0,0,https://x.com/AnantaSumantera/status/1893943581812969544,1180586766132072451,AnantaSumantera
1893939140581794215,Mon Feb 24 08:21:55 +0000 2025,0,Sorry for my pessimistic outlook. Udah lama gk nabung di bank bumn juga lagian. Tapi untuk medium term udh waktunya jual seluruh aset di BBRI ,1893939400406409685,,combatzknife,in,,0,0,0,https://x.com/combatzknife/status/1893939400406409685,1254603325,combatzknife
1893939386091266341,Mon Feb 24 08:21:51 +0000 2025,0,Narik semua saham $bbri bodo amat lah rugi. Eneg sama negara ini.,1893939386091266341,,,in,"Jakarta Capital Region, Indone",0,0,0,https://x.com/one_ted/status/1893939386091266341,59773611,one_ted
1893937049582895206,Mon Feb 24 08:17:29 +0000 2025,0,@profesor_saham mau saranin BBRI tapi skrg baiknya diserok aja dulu inves masi ragu juga,1893938284230750631,,profesor_saham,in,,0,0,0,https://x.com/xitssmarcooo/status/1893938284230750631,1101795862559154178,xitssmarcooo
1893933951770661346,Mon Feb 24 08:00:16 +0000 2025,6,Saran gw paling bener nabung di BCA kalo modelnya kaya gini. 7 perusahaan BUMN yg digadang2 asetnya dikelola Danantara. 1. PT Pertamina (Persero) 2. Mining Industry Indonesia (MIND ID) 3. PT PLN (Persero) 4. PT Telkom Indonesia 5. BBRI 6. BNI 7. Mandiri https://t.co/wDP0n1aDzq https://t.co/WV5ATwzGfN,1893933951770661346,https://pbs.twimg.com/ext_tw_video_thumb/1893933852160143360/pu/img/gNB46YmDEeRxb7fO.jpg,,in,,0,0,2,https://x.com/__PASMANTAP/status/1893933951770661346,1538126868477399042,__PASMANTAP
1893932756805018096,Mon Feb 24 07:55:31 +0000 2025,0,Saham apa lagi yang terimbas dari peresmian #Danantara ? #BUMN #TLKM #BBRI #BMRI #BBNI #infosaham #pasarmodal #sahampemula #ciptadana #bluechip https://t.co/arDoegRW2O,1893932756805018096,https://pbs.twimg.com/media/GkiZyIaXEAAkaOO.jpg,,in,"DKI Jakarta, Indonesia",0,0,0,https://x.com/ciptabluechip/status/1893932756805018096,1396754054915653634,ciptabluechip
1893917308902384068,Mon Feb 24 06:54:08 +0000 2025,0,Gw nyindir bbri dikit aja ada akun tiba2 jbjb sinis. Pas gw kulik ternyata dia pegawai marketingnya BRI.,1893917308902384068,,,in,Jakarta Capital Region,0,0,0,https://x.com/mameecel/status/1893917308902384068,1694723618545221632,mameecel
1893901600323780873,Mon Feb 24 06:25:33 +0000 2025,0,So sentimen negatif Danantara ini gabakal ngaruh apa apa ke Saham BUMN kaya $BMRI $BBRI $BBNI even mngkin $TLKM Basically IHSG juga udah tumbang. Posisi harga dah diskon. Strong buy dari cukong gabisa dicounter sama gerakan tarik uang masal bank bumn (walau sbnrnya gw dukung),1893910115176071633,,juarakelasuajy,in,"Yogyakarta, Indonesia",0,0,0,https://x.com/juarakelasuajy/status/1893910115176071633,935281660169302021,juarakelasuajy
1893906098790301871,Mon Feb 24 06:18:20 +0000 2025,1,@PPayung4683 @teguh3x short atau sell udah ga bijak banyak bank bumn dekat valuasi minimalnya sabar tunggu risk reward membaik sekarang malah keliatannya titik asing akan beli misal bbri di 3500 itu menarik,1893908301718413372,,PPayung4683,in,Indonesia,0,0,0,https://x.com/TradingDiary2/status/1893908301718413372,1260798424393211904,TradingDiary2
1893905515928838447,Mon Feb 24 06:07:16 +0000 2025,0,BBRI w simpej buat anak w kuliah. Ya Allah amit² jgn sampe lenyap itu semua,1893905515928838447,,,in,"Atlanta, GA",0,2,0,https://x.com/FloNaad/status/1893905515928838447,91318483,FloNaad
1893901600323780873,Mon Feb 24 05:51:43 +0000 2025,1,Interesting Danantara baru aja diluncurin tapi trading volume IHSG di 3 Bank Indonesia hari relatif stabil dan ga anjlok. Gaada extreme surge di trading volume $BBRI $BMRI &amp; $BBNI. Sentimen masyarakat kemungkinan (masih) kalah dengan sentimen cukong https://t.co/FMxlJMAaF6,1893901600323780873,https://pbs.twimg.com/media/Gkh9dfPbAAAu-yK.jpg,,in,"Yogyakarta, Indonesia",0,1,0,https://x.com/juarakelasuajy/status/1893901600323780873,935281660169302021,juarakelasuajy
1893860451769012715,Mon Feb 24 05:31:21 +0000 2025,0,@SipenKinji @barengwarga Saham bbri aja udah ane jual wkwk Mau pindahin ke bbca,1893896478105436240,,SipenKinji,in,,0,1,0,https://x.com/_nunec/status/1893896478105436240,1180125352045076482,_nunec
1893890261589147864,Mon Feb 24 05:06:39 +0000 2025,0,Esto es muy tae de su parte JAJAJAJ,1893890261589147864,,,es,Sunsun🍯,0,0,0,https://x.com/_bbri/status/1893890261589147864,624825620,_bbri
