conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1892923628037021960,Sat Feb 22 22:52:25 +0000 2025,0,@tempodotco Jual bareng bareng bbri,1893433695002075612,,tempodotco,in,"Bali, Indonesia",0,0,0,https://x.com/sisemutpink/status/1893433695002075612,3778770374,sisemutpink
1892754680612061229,Sat Feb 22 18:57:05 +0000 2025,0,@Saham_fess Jangan ambil st tp jangan BBRI jg kalo bisa ,1893374470481682864,,Saham_fess,in,,0,1,0,https://x.com/honeynightttttt/status/1893374470481682864,1042453671869505536,honeynightttttt
1893365629995889033,Sat Feb 22 18:40:01 +0000 2025,2,@BudiBukanIntel Nyangkut 300juta bjir di BBRI,1893370176382382103,,BudiBukanIntel,in,"Soledad, Colombia",0,0,0,https://x.com/inspired_007/status/1893370176382382103,75395185,inspired_007
1893331771938291801,Sat Feb 22 16:07:25 +0000 2025,0,BBRI BBRI https://t.co/x9p0ekg2YP,1893331771938291801,https://pbs.twimg.com/media/GkZ3NmfaoAMJybJ.jpg,,in,free palestine 🇵🇸,0,0,0,https://x.com/firehfly/status/1893331771938291801,1322401331332575232,firehfly
1893248907636867576,Sat Feb 22 15:30:58 +0000 2025,1,@akun_buat_marah @salam4jari waduh.. kl mo dudukin BEI saham BMRI sm BBRI naik dulu woy gw nyangkut ini mana porsu gede lagi ,1893322600454980025,,akun_buat_marah,in,,0,1,0,https://x.com/Bl3ss3dSoul/status/1893322600454980025,113093830,Bl3ss3dSoul
1892923628037021960,Sat Feb 22 15:16:16 +0000 2025,0,@tempodotco Butuh insight donk buat yang taro saham si bank2 negara ky BBRI or mandiri better sahamnya dipindahin apa gimana?,1893318900273594595,,tempodotco,in,,0,0,0,https://x.com/YomiGaL1/status/1893318900273594595,1605130248730775553,YomiGaL1
1893283044041044235,Sat Feb 22 12:53:47 +0000 2025,1, IHSG Akhirnya Hijau! Setelah dua hari melemah IHSG naik 0 22% ke 6.803! Tapi asing masih net sell Rp705 M. BBRI &amp; BBCA jadi sorotan! Bullish atau jebakan? https://t.co/qsGFwUWbZj #IHSG #Saham #Investasi #StockMarket #BBRI #BBCA https://t.co/Ng77PuI91U,1893283044041044235,https://pbs.twimg.com/media/GkZK1qZbsAAB6sR.jpg,,in,Jakarta,0,0,0,https://x.com/BursaNusantara/status/1893283044041044235,1869760512575389697,BursaNusantara
1893212865353703691,Sat Feb 22 12:44:14 +0000 2025,0,@lookingforlyl pemilik rekening dgn isi yg minim sya tersinggung! Tp sebagai pemilik saham bank bbri jg gw udh wait n see mau lepas aja kayanya ga bakal bagus apalgi dgn adanya dantara,1893280637760532895,,lookingforlyl,in,,0,0,0,https://x.com/xyzadeliaa/status/1893280637760532895,1855198658091974656,xyzadeliaa
1893212865353703691,Sat Feb 22 12:17:35 +0000 2025,0,@A_tatisya @lookingforlyl Gw yg msh rencana mau beli bbri jadi mikir2 kan katanya dividen disetor ke danantara ntar. Lah klo gitu dividen buat investor gmn dong? Berkurang atau tetep? Klo gak ada dividen invest ke bank himbara jd gak menarik soalnya ,1893273932003783155,,A_tatisya,in,,0,2,0,https://x.com/mypreciousbooks/status/1893273932003783155,1484578248403329031,mypreciousbooks
1893253085566234930,Sat Feb 22 10:54:47 +0000 2025,0,dan langsung ditanggapi oleh Direktur Utama BBRI Sunarso yang menegur dalam press release di media.Definisi menegur disini sudah sampai memperbandingkan laba bersih BBRI sekitar Rp 60 Triliunan melawan pendapatan dari para influencer,1893253097037676726,,plbkinvestasi,in,"Jakarta, Indonesia",0,1,0,https://x.com/plbkinvestasi/status/1893253097037676726,1875920054522609665,plbkinvestasi
1893253085566234930,Sat Feb 22 10:54:47 +0000 2025,0,melalui lembaga Danantara menjadi sentimen lain yang menerpa. Hal ini kemudian dimanfaatkan sebagian influencer saham untuk menebarkan fear bahwa saham BBRI dianggap sudah tidak layak investasi. Situasi ini kemudian disadari oleh manajemen BBRI ,1893253093447356723,,plbkinvestasi,in,"Jakarta, Indonesia",0,1,0,https://x.com/plbkinvestasi/status/1893253093447356723,1875920054522609665,plbkinvestasi
1893253085566234930,Sat Feb 22 10:54:45 +0000 2025,0,Beberapa waktu terakhir saham Bank BRI (BBRI) definisi menuai perhatian investor. Hal ini disebabkan oleh penurunan harga sahamnya yang terjadi dalam beberapa bulan ini. Sudahlah situasi demikian sejumlah kabar yang kurang baik https://t.co/sVwIRAuXHk,1893253085566234930,,,in,"Jakarta, Indonesia",0,1,0,https://x.com/plbkinvestasi/status/1893253085566234930,1875920054522609665,plbkinvestasi
