conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1891408645990109430,Mon Feb 17 23:57:35 +0000 2025,1,@ARSIPAJA Gimana yah pak emang dah biasa ngeswing kadang di BBRI kadang di BMRI jadi emang ga menetap. ,1891638155708600546,,ARSIPAJA,in,Jawa Timur,0,0,0,https://x.com/papristant0/status/1891638155708600546,1547294946679353344,papristant0
1891631610019172711,Mon Feb 17 23:31:35 +0000 2025,0,Oke BBRI cabut ajalah. Mana lagi bapuk banget hhhhh,1891631610019172711,,,in,Indonesia,0,0,0,https://x.com/LarasRaitei/status/1891631610019172711,110032848,LarasRaitei
1891628211982782475,Mon Feb 17 23:18:05 +0000 2025,0,bbri mau dibawa kemana setelah ini fakkk,1891628211982782475,,,in,indonesia,0,0,0,https://x.com/namdodoki/status/1891628211982782475,1289538766516785154,namdodoki
1891428894034772270,Mon Feb 17 23:16:36 +0000 2025,0,@Saham_fess Mau tanya BRI seruni pasar uang III sama BBRI beda atau sama ya? Soalnya baru beberapa hari pake itu ,1891627841600516130,,Saham_fess,in,,0,1,1,https://x.com/ichayoooo/status/1891627841600516130,1477644571446104065,ichayoooo
1891611061717004748,Mon Feb 17 22:09:56 +0000 2025,0,Kalo lokal dipaksa beli BBRI terus kapan sahamnya naik? Udah paling bener ritel buangin barang biar ditampung asing. https://t.co/KiJHrdQj75,1891611061717004748,https://pbs.twimg.com/media/GkBaPIJaAAIC1l_.jpg,,in,"Jakarta Capital Region, Indone",0,0,0,https://x.com/Jesseneedtocook/status/1891611061717004748,1676569528917192704,Jesseneedtocook
1891609726149890090,Mon Feb 17 22:04:37 +0000 2025,1,Udah harus jual saham BBRI. Mana minusnya banyak lagi ,1891609726149890090,,,in,,0,0,0,https://x.com/nayadwiya/status/1891609726149890090,39249138,nayadwiya
1891343911160811774,Mon Feb 17 21:51:48 +0000 2025,0,@sugondese6666 Rip bbtn dan bbri,1891606498750382440,,sugondese6666,in,Kediri,0,0,0,https://x.com/deelmonte/status/1891606498750382440,1974123158,deelmonte
1891365677086511450,Mon Feb 17 21:17:40 +0000 2025,0,@rafiiriyanto @rdwnibnhsn @Saham_fess Ya sesuai kepemilikan lah bang kan BUMN tidak 100% dimiliki Negara khususnya Perusahaan Terbuka BBRI BBNI BMRI dkk.,1891597908992008645,,rafiiriyanto,in,"Lamongan, Indonesia",0,0,0,https://x.com/NasikhulAmn/status/1891597908992008645,1213469404156948480,NasikhulAmn
1891567282825941380,Mon Feb 17 19:15:58 +0000 2025,0,Apakah saham bbri bbni bmri turun besok xixi we ll see ,1891567282825941380,,,in,Indonesia,0,0,0,https://x.com/firamdhni/status/1891567282825941380,555166543,firamdhni
1891534982436225370,Mon Feb 17 17:07:37 +0000 2025,0,bau bau merah bbri besok ,1891534982436225370,,,in,,0,0,0,https://x.com/icedlattetuku/status/1891534982436225370,1092934436147027968,icedlattetuku
1891531199597715493,Mon Feb 17 16:52:35 +0000 2025,0,Baca! RESIKONYA DEFISIT APBN UTANG MAKIN GEDE BUMN TERKAIT BERPOTENSI RUGI BESAR. BAYANGIN KALO $BBRI $BBNI $BMRI RUGI BERSAMAAN? KRISIS KEUANGAN!,1891531199597715493,,,in,Indonesia,0,0,1,https://x.com/TheTheMithh/status/1891531199597715493,1354776668276056065,TheTheMithh
1891470712801485025,Mon Feb 17 16:38:55 +0000 2025,0,@TradingDiary2 Udah mereda kah bbri turunnya,1891527759769284943,,TradingDiary2,in,Embogor,0,1,0,https://x.com/metronome21/status/1891527759769284943,398101637,metronome21
1891527095928373444,Mon Feb 17 16:36:17 +0000 2025,0,ANJIRRRR MAKIN MENGGILA GW NIH BBRI SEGERA PINDAH KE BANK SWASTA,1891527095928373444,,,in,,0,0,0,https://x.com/ichayoooo/status/1891527095928373444,1477644571446104065,ichayoooo
1891291474203140432,Mon Feb 17 16:13:41 +0000 2025,0,@ARSIPAJA Yg masih nyimpen BMRI dan BBRI mending buruan ngungsi ke BBCA ,1891521410134057246,,ARSIPAJA,in,Mordor,0,0,0,https://x.com/emptyflag/status/1891521410134057246,449406992,emptyflag
1891428894034772270,Mon Feb 17 16:04:20 +0000 2025,0,@Saham_fess Tanya sama grok ternyata saham BBRI rontok karena black rock melepas saham BBRI..,1891519054969438348,,Saham_fess,in,,0,0,0,https://x.com/ArmaZulfikar/status/1891519054969438348,1395249963127345155,ArmaZulfikar
