conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1892579426912620571,Thu Feb 20 14:17:52 +0000 2025,0,BBRI Makin Turun Peluang atau Ancaman? https://t.co/2O6yVth2L8,1892579426912620571,,,in,"Bogor, Jawa Barat",0,0,0,https://x.com/ningrat123456/status/1892579426912620571,927185828140400641,ningrat123456
1892562347384082794,Thu Feb 20 13:10:00 +0000 2025,0,Dikepung Tren Pelemahan dan Rencana Buyback Begini Proyeksi Saham BBRI Versi Analis https://t.co/fDGdpZugmK,1892562347384082794,,,in,Jakarta Capital Region,0,0,0,https://x.com/idx_channel/status/1892562347384082794,4755284968,idx_channel
1892374528611012877,Thu Feb 20 13:04:25 +0000 2025,0,@KompasTV Blom launching aja saham bbri sdh menunjukkan tanda2 menukik. Berkembang dr mana coba.? ,1892560942430335306,,KompasTV,in,,0,0,0,https://x.com/yori_pdg/status/1892560942430335306,51679774,yori_pdg
1892560878572085506,Thu Feb 20 13:04:10 +0000 2025,0,menyala bbri ku,1892560878572085506,,,in,,0,0,0,https://x.com/LuqyanaTiwi/status/1892560878572085506,749447664,LuqyanaTiwi
1892556334538608706,Thu Feb 20 12:46:06 +0000 2025,0,SAHAM BBRI ANCUR LAGI.!! SKEMA KASUS INI YANG DISIAPKAN.! GINI STRATEGIN... https://t.co/3MaAa7HJXQ via @YouTube,1892556334538608706,,,in,JAWA TENGAH-INDONESIA,0,0,0,https://x.com/TSF_PAK_FIRMAN/status/1892556334538608706,1845871121503342594,TSF_PAK_FIRMAN
1892554752354857449,Thu Feb 20 12:39:49 +0000 2025,1,#239: 9 taon + Maju di MS CUAN BY JO: 23 Desember 2015 s.d. 20 Februari 2025: ADES AMRT ASII BBCA BBRI BNII BREN BYAN DSSA KIJA MAPI MTEL: karna ada ihsg ancur+CRASH+krisis maka Tunai Portofolio warteg saham BY JO ot B = 42 X lipat (20/02/25 at 23/12/15): https://t.co/fDnequJQeJ,1892554752354857449,https://pbs.twimg.com/media/GkO0g56WIAA_875.png,,in,"Jakarta Barat, Indonesia",0,0,0,https://x.com/maensaham/status/1892554752354857449,1269253318695456770,maensaham
1892543328912027722,Thu Feb 20 11:54:26 +0000 2025,0,ini orang tolol banget $BBRI,1892543328912027722,,,in,,0,0,0,https://x.com/Jemmy_AI/status/1892543328912027722,1275064707959799813,Jemmy_AI
1892522779641024910,Thu Feb 20 11:45:14 +0000 2025,0,@AsahPolaPikir Itu kayak org yg ambil saham BBRI pak turun ngga balik lagi,1892541016860697064,,AsahPolaPikir,in,"Utah, USA",0,0,0,https://x.com/dorokdokodor/status/1892541016860697064,912186045877297152,dorokdokodor
1892532149003165772,Thu Feb 20 11:10:00 +0000 2025,0,Holding Ultra Mikro BRI (BBRI) Salurkan Kredit Rp626 6 Triliun https://t.co/UtsC9F7WS5,1892532149003165772,,,in,Jakarta Capital Region,0,0,0,https://x.com/idx_channel/status/1892532149003165772,4755284968,idx_channel
1892525012403224834,Thu Feb 20 10:41:39 +0000 2025,0,#238: kok bisa youw Rasio Total CUTE plus at Total CUTE minus naek dari 139 X (19/02) k 779 X lipat (20/02): pws BY JO ot P: 20/02/2025: ADRO AMRT ANTM APLN ARTO ASII BANK BBCA BBRI BUMI CLEO CPIN DSSA EXCL JSMR KEJU MYOR PGAS SIDO TLKM WIKA https://t.co/E1TDAR3fUv,1892525012403224834,https://pbs.twimg.com/media/GkOZd2obEAAoPZX.png,,in,"Jakarta Barat, Indonesia",0,0,0,https://x.com/maensaham/status/1892525012403224834,1269253318695456770,maensaham
1445578062171496454,Thu Feb 20 10:02:43 +0000 2025,0,ADMR ADRO AMRT ARTO ASRI BBCA BBRI BLTA BNII BREN BUMI BYAN CLEO DSSA ELSA EXCL GOTO GPSO HERO IMAS INDY JSMR KAEF KEJU KIJA LAJU MAPI MIDI PGEO SIDO TAYS TLKM UNVR portofolio warteg saham BY JO ot C: 20/02/2025 https://t.co/uUYZhhO94O,1892515218103685452,https://pbs.twimg.com/media/GkOQjsAWkAAQKTW.png,maensaham,in,"Jakarta Barat, Indonesia",0,0,0,https://x.com/maensaham/status/1892515218103685452,1269253318695456770,maensaham
1892514708357546193,Thu Feb 20 10:00:42 +0000 2025,6,Heboh Seruan Tarik Dana di Bank Ini Respons BRI (BBRI) https://t.co/PVYh9036ej,1892514708357546193,,,in,Jakarta Capital Region,0,2,4,https://x.com/cnbcindonesia/status/1892514708357546193,847372542830444544,cnbcindonesia
1892511991748800738,Thu Feb 20 09:49:54 +0000 2025,0,Anjing BBRI tambah nyungsep ihsg jatuh lagi itu kalo ga ada suku bunga palingan ambrol sampe ke jurang. Tambah isu danantara dah lah tambah junam ke dasar neraka ini IHSG bank.,1892511991748800738,,,in,,0,0,0,https://x.com/oldnicktr/status/1892511991748800738,1221206800579457024,oldnicktr
