conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1894892339677778362,Wed Feb 26 23:28:33 +0000 2025,0,IHSG TECHNICAL VIEW (27/02) IHSG kemarin ditutup naik 0.29% tapi masih disertai dengan net sell asing ~684 Miliar. Saham yang paling banyak dijual asing adalah BBCA BMRI AMRT BBRI dan ICBP.,1894892339677778362,,,in,Jakarta Capital Region,0,1,0,https://x.com/bnisekuritas46/status/1894892339677778362,886784783434436608,bnisekuritas46
1894825120713318585,Wed Feb 26 19:02:23 +0000 2025,0,bbri jg jir makin makin gr danantara,1894825353597845565,,intheabsence_,in,,0,1,0,https://x.com/intheabsence_/status/1894825353597845565,1461331775389528067,intheabsence_
1894800945990770979,Wed Feb 26 17:25:23 +0000 2025,0,bye bbri bbni,1894800945990770979,,,in,"Temanggung, Indonesia",0,0,0,https://x.com/_amadhea/status/1894800945990770979,1649581248,_amadhea
1894304223019319562,Wed Feb 26 17:11:54 +0000 2025,0,@S4N_W1B1 Investor manapun paham Poli-tikus + dana = maut Gw nungguin aja sapa tau BMRI BBRI BBNI sampe gocap mungkin berani allin kl trio ntu nyentuh gocap Sekarang sih jauhin aja ngintip BBCA seberapa dalam ikut kena imbas ,1894797550500335877,,S4N_W1B1,in,,0,0,0,https://x.com/EliasDipo/status/1894797550500335877,1620404081817948161,EliasDipo
1894729835886616588,Wed Feb 26 17:05:23 +0000 2025,0,@jatamnas SENTIMEN NEGATIF DANANTARA TEKAN SAHAM-SAHAM BUMN: Saham BBRI jatuh ke level terendah dalam 3 tahun terakhir. Kebijakan pemerintah bikin takut para investor main aman tak mau ambil risiko. Maklum yang urus Danantara jejaknya gelap https://t.co/k0hVTL6Z1t,1894795912163291439,https://pbs.twimg.com/ext_tw_video_thumb/1894795507882696709/pu/img/VHDdyqQ9e4P0Q7nD.jpg,jatamnas,in,,0,0,2,https://x.com/oposanvoice/status/1894795912163291439,1686096384829915136,oposanvoice
1894789631042035816,Wed Feb 26 16:40:26 +0000 2025,0,emang bangke bbri gww ,1894789631042035816,,,in,"Miramar, FL",0,0,0,https://x.com/Dhotachin/status/1894789631042035816,3320092303,Dhotachin
1894785485496873391,Wed Feb 26 16:23:57 +0000 2025,0,kemana aja gue bbri anjlok bgt haha gue pernah beli di 50 skrg 38 banget,1894785485496873391,,,in,mpus,0,0,0,https://x.com/meowziilaa/status/1894785485496873391,1138696960649486336,meowziilaa
1894781556671263076,Wed Feb 26 16:08:21 +0000 2025,0,kalau 4 bank BBRI BBCA BMRI BBNI anggaplah 3 kolaps yang ancur siapa? ya ekonomi Indonesia please lah jangan bodoh ke ikut fomo gitu,1894781556671263076,,,in,indonesia,0,0,0,https://x.com/teguuuuuuh/status/1894781556671263076,446921603,teguuuuuuh
1894780966461493759,Wed Feb 26 16:06:00 +0000 2025,0,Sudah Jatuh Tertimpa Tangga Malah Beli BBRI Pulaa,1894780966461493759,,,in,,0,0,0,https://x.com/te_seppp/status/1894780966461493759,1109678751816646656,te_seppp
1894740465645453576,Wed Feb 26 15:32:36 +0000 2025,0,@urherein jelasin dong kak.. saham pada merah bjir BBNI BBRI pdhl itu dulu dianggep blue chip,1894772560812032074,,urherein,in,soc,0,1,0,https://x.com/hyeeso0/status/1894772560812032074,2839151882,hyeeso0
